sales_id,date,store_id,product_id,customer_id,quantity,unit_price,discount,total_price
13197,2024-07-08,17,71,929,3,353.51,0,1060.53
13198,2025-06-18,10,13,77,1,171.52,0,171.52
13199,2025-06-19,6,77,978,2,373.36,0.1,672.05
13200,2025-05-23,16,23,867,1,325.25,0.05,308.99
13201,2025-04-26,13,31,798,1,438.85,0.1,394.97
13202,2023-06-25,16,118,923,2,155.02,0.15,263.53
13203,2025-02-26,15,103,417,3,127.05,0.15,323.98
13204,2024-01-22,17,10,628,1,196.75,0.1,177.08
13205,2023-12-22,5,59,846,4,297.46,0,1189.84
13206,2024-10-29,5,64,147,5,266.38,0.05,1265.31
13207,2023-07-14,3,124,568,3,285.76,0.15,728.69
13208,2023-11-13,14,169,996,4,487.7,0.1,1755.72
13209,2024-10-03,11,92,639,5,184.75,0.15,785.19
13210,2023-08-12,3,154,953,5,287.64,0.15,1222.47
13211,2024-09-19,15,5,694,1,153.29,0,153.29
13212,2023-12-28,19,23,619,2,325.25,0.15,552.92
13213,2025-03-02,14,175,474,5,67.51,0.1,303.8
13214,2023-07-05,13,186,446,5,101.66,0.05,482.88
13215,2025-03-22,14,76,28,2,333.34,0.05,633.35
13216,2024-05-30,16,21,63,2,388.26,0,776.52
13217,2024-11-17,19,101,40,5,29.55,0.15,125.59
13218,2023-08-18,6,148,491,5,57.37,0.05,272.51
13219,2024-09-17,17,134,102,1,249.91,0.05,237.41
13220,2023-11-04,2,18,72,3,101.58,0,304.74
13221,2024-04-05,19,160,879,1,288.5,0.15,245.22
13222,2025-05-04,17,163,163,3,432.02,0.15,1101.65
13223,2025-03-26,3,188,383,5,351.08,0.1,1579.86
13224,2024-08-04,3,6,736,2,109.65,0.05,208.34
13225,2024-01-27,20,108,984,2,476.17,0,952.34
13226,2025-06-11,20,128,704,3,232.73,0.1,628.37
13227,2024-02-14,5,4,246,5,323.22,0.1,1454.49
13228,2024-01-03,7,64,7,2,266.38,0.05,506.12
13229,2024-12-25,7,178,866,3,400.14,0,1200.42
13230,2023-10-07,5,182,575,2,267.5,0.05,508.25
13231,2024-12-09,5,142,539,5,135.44,0.1,609.48
13232,2024-06-14,10,76,241,4,333.34,0.1,1200.02
13233,2025-01-01,2,131,42,2,333.81,0,667.62
13234,2024-06-13,3,46,120,5,116.68,0.15,495.89
13235,2023-08-08,13,67,222,5,188.62,0.05,895.94
13236,2024-10-12,3,167,747,4,298.65,0.05,1134.87
13237,2023-12-14,16,64,54,4,266.38,0.15,905.69
13238,2024-10-20,9,182,649,5,267.5,0,1337.5
13239,2024-09-07,13,73,876,2,494.92,0.15,841.36
13240,2024-07-16,17,10,823,2,196.75,0,393.5
13241,2024-11-26,5,51,720,2,452.52,0.1,814.54
13242,2024-05-21,7,140,378,5,105.09,0,525.45
13243,2025-01-14,4,193,995,3,163.48,0.05,465.92
13244,2024-12-26,9,6,275,4,109.65,0,438.6
13245,2025-06-19,19,71,81,2,353.51,0.15,600.97
13246,2024-10-18,5,178,615,3,400.14,0,1200.42
13247,2024-12-26,8,156,183,5,344.33,0.15,1463.4
13248,2024-11-28,8,65,581,4,445.56,0.05,1693.13
13249,2024-01-23,20,31,436,2,438.85,0.15,746.05
13250,2024-03-12,11,185,426,5,401.44,0,2007.2
13251,2023-08-28,11,179,192,1,189.16,0.15,160.79
13252,2024-05-31,10,115,903,3,55.12,0,165.36
13253,2024-08-01,2,68,614,2,485.01,0.15,824.52
13254,2024-11-26,19,93,859,3,65.24,0.1,176.15
13255,2023-10-25,18,89,460,1,423.61,0.1,381.25
13256,2023-09-28,17,92,538,4,184.75,0,739.0
13257,2024-09-11,12,161,647,4,22.42,0.1,80.71
13258,2023-12-16,8,179,393,5,189.16,0.15,803.93
13259,2024-06-05,19,172,592,2,322.56,0.15,548.35
13260,2023-12-12,3,117,99,2,468.93,0.05,890.97
13261,2024-07-30,2,116,377,1,410.1,0.1,369.09
13262,2024-01-25,9,142,216,2,135.44,0.05,257.34
13263,2023-08-26,20,103,932,4,127.05,0.15,431.97
13264,2025-02-05,15,101,731,3,29.55,0.1,79.79
13265,2024-09-08,6,151,57,3,299.38,0.05,853.23
13266,2025-02-05,5,98,76,5,391.58,0.05,1860.0
13267,2025-02-07,14,21,630,2,388.26,0.15,660.04
13268,2023-07-20,10,23,490,3,325.25,0.05,926.96
13269,2023-11-11,3,108,92,5,476.17,0.1,2142.76
13270,2024-08-13,2,83,450,3,203.91,0,611.73
13271,2024-05-23,10,126,500,1,494.59,0,494.59
13272,2024-11-07,2,49,63,1,52.9,0.05,50.25
13273,2024-12-25,10,115,217,2,55.12,0.1,99.22
13274,2025-04-05,9,124,826,1,285.76,0.05,271.47
13275,2023-10-20,19,8,200,2,204.5,0.1,368.1
13276,2025-06-09,18,187,474,2,219.73,0.15,373.54
13277,2024-06-14,11,47,158,4,156.65,0.05,595.27
13278,2025-01-28,15,104,525,2,141.26,0.05,268.39
13279,2025-03-25,2,110,980,1,56.18,0.05,53.37
13280,2025-04-27,9,85,557,1,124.6,0.1,112.14
13281,2023-12-06,5,200,378,5,206.58,0.05,981.25
13282,2023-12-25,18,22,434,2,325.35,0.1,585.63
13283,2024-11-20,18,5,267,3,153.29,0.1,413.88
13284,2024-04-19,19,196,372,4,394.27,0,1577.08
13285,2023-10-15,14,16,184,1,95.49,0.1,85.94
13286,2023-09-05,14,195,217,2,138.8,0.1,249.84
13287,2025-06-01,17,143,706,3,12.41,0.05,35.37
13288,2023-08-28,11,37,716,4,55.16,0,220.64
13289,2024-09-04,4,156,720,5,344.33,0.15,1463.4
13290,2023-07-10,3,123,360,2,189.74,0.05,360.51
13291,2024-09-09,18,32,136,3,129.73,0.15,330.81
13292,2024-03-14,3,113,706,5,194.47,0.05,923.73
13293,2025-05-31,2,174,103,2,18.78,0.05,35.68
13294,2025-05-27,3,79,49,2,118.16,0.1,212.69
13295,2024-12-14,16,28,589,2,179.16,0.05,340.4
13296,2025-06-02,11,42,321,1,255.34,0.15,217.04
13297,2025-03-05,16,27,9,1,330.89,0.05,314.35
13298,2023-11-08,19,145,353,4,289.36,0.1,1041.7
13299,2024-07-17,7,112,314,1,123.87,0.1,111.48
13300,2024-07-12,8,103,931,4,127.05,0.15,431.97
13301,2023-09-01,1,131,191,2,333.81,0.1,600.86
13302,2024-08-06,2,193,545,2,163.48,0,326.96
13303,2024-11-19,20,175,37,5,67.51,0.1,303.8
13304,2023-10-31,18,111,416,2,214.88,0.15,365.3
13305,2024-02-16,8,8,478,5,204.5,0.1,920.25
13306,2025-02-05,7,161,77,4,22.42,0.05,85.2
13307,2023-07-03,18,182,230,5,267.5,0.15,1136.88
13308,2025-01-29,15,70,425,5,45.21,0.1,203.45
13309,2025-03-24,4,36,850,1,470.68,0,470.68
13310,2023-12-10,20,46,79,5,116.68,0.1,525.06
13311,2024-11-10,14,161,872,5,22.42,0.05,106.5
13312,2023-10-01,7,113,833,3,194.47,0,583.41
13313,2024-11-15,15,127,19,2,53.32,0,106.64
13314,2023-07-04,8,159,352,5,290.17,0.1,1305.77
13315,2024-06-08,11,7,732,5,93.61,0.05,444.65
13316,2025-02-01,14,23,687,4,325.25,0.15,1105.85
13317,2024-10-29,4,67,778,3,188.62,0.1,509.27
13318,2024-05-20,8,154,800,3,287.64,0.15,733.48
13319,2025-06-20,15,153,390,4,178.79,0.05,679.4
13320,2024-08-13,17,144,132,1,275.3,0.15,234.0
13321,2025-02-12,14,129,341,4,356.99,0.1,1285.16
13322,2024-10-23,19,44,431,4,440.85,0.1,1587.06
13323,2024-05-04,15,94,161,4,49.48,0.05,188.02
13324,2023-09-15,9,156,34,2,344.33,0.05,654.23
13325,2023-10-23,11,157,187,1,117.17,0.1,105.45
13326,2023-07-01,9,61,464,3,215.1,0.15,548.5
13327,2024-04-16,4,75,468,4,391.39,0.15,1330.73
13328,2024-01-24,11,186,95,4,101.66,0,406.64
13329,2025-05-15,12,63,886,1,146.87,0.05,139.53
13330,2023-11-22,11,96,175,3,108.38,0.1,292.63
13331,2025-06-21,1,3,315,5,214.79,0.05,1020.25
13332,2025-01-19,15,131,895,3,333.81,0.15,851.22
13333,2023-12-23,8,83,803,3,203.91,0.05,581.14
13334,2025-03-16,16,172,602,3,322.56,0,967.68
13335,2023-07-05,17,175,806,1,67.51,0.15,57.38
13336,2023-08-20,20,50,482,2,453.05,0.15,770.18
13337,2023-09-12,4,172,693,2,322.56,0.05,612.86
13338,2024-04-11,4,57,45,2,408.62,0.15,694.65
13339,2024-11-17,18,174,54,2,18.78,0.1,33.8
13340,2024-02-29,11,156,114,4,344.33,0.05,1308.45
13341,2025-01-03,11,54,317,2,377.75,0.05,717.73
13342,2023-07-16,2,73,505,2,494.92,0.1,890.86
13343,2024-06-26,10,53,984,1,448.48,0.1,403.63
13344,2024-09-21,7,184,122,3,116.37,0.1,314.2
13345,2024-10-24,12,1,715,3,137.79,0,413.37
13346,2025-06-21,5,31,966,5,438.85,0.15,1865.11
13347,2023-07-30,11,72,838,5,388.57,0.1,1748.57
13348,2024-11-22,15,89,285,1,423.61,0,423.61
13349,2023-09-24,5,51,215,5,452.52,0.15,1923.21
13350,2023-11-30,18,97,649,4,173.52,0.1,624.67
13351,2024-09-12,11,120,706,3,85.14,0.1,229.88
13352,2024-05-28,19,17,763,4,356.31,0.05,1353.98
13353,2024-12-02,6,48,525,4,200.89,0.05,763.38
13354,2024-11-03,5,91,561,4,364.43,0.15,1239.06
13355,2023-08-15,11,129,421,4,356.99,0.05,1356.56
13356,2025-03-31,7,156,838,5,344.33,0,1721.65
13357,2025-03-23,14,15,518,4,129.95,0.05,493.81
13358,2024-08-18,1,160,684,4,288.5,0.05,1096.3
13359,2023-08-15,8,177,606,4,316.28,0.15,1075.35
13360,2025-02-24,7,143,973,3,12.41,0.15,31.65
13361,2023-08-12,2,17,681,2,356.31,0.1,641.36
13362,2024-11-11,9,44,737,2,440.85,0.05,837.62
13363,2024-06-04,8,3,548,3,214.79,0.15,547.71
13364,2023-11-07,18,37,766,1,55.16,0.15,46.89
13365,2024-12-29,17,155,58,2,412.28,0.15,700.88
13366,2025-03-22,4,155,882,1,412.28,0.15,350.44
13367,2023-12-08,4,117,26,3,468.93,0.15,1195.77
13368,2023-08-16,17,95,157,5,251.34,0,1256.7
13369,2024-06-11,3,34,174,3,86.5,0.05,246.52
13370,2024-06-07,1,199,444,1,289.74,0,289.74
13371,2023-09-02,14,173,835,5,483.66,0,2418.3
13372,2024-03-22,9,46,590,4,116.68,0.1,420.05
13373,2025-05-03,16,22,342,3,325.35,0.05,927.25
13374,2024-12-01,4,101,627,4,29.55,0,118.2
13375,2024-09-25,11,52,76,1,223.75,0.05,212.56
13376,2024-02-02,16,147,24,5,107.22,0.05,509.3
13377,2024-11-16,17,79,973,3,118.16,0.15,301.31
13378,2024-12-30,20,151,941,2,299.38,0,598.76
13379,2024-12-06,7,85,731,4,124.6,0.1,448.56
13380,2025-06-11,19,151,712,2,299.38,0.1,538.88
13381,2023-12-31,20,71,314,1,353.51,0.1,318.16
13382,2024-07-02,14,151,472,1,299.38,0.05,284.41
13383,2023-08-24,16,187,369,3,219.73,0,659.19
13384,2024-06-12,13,100,228,2,231.03,0.1,415.85
13385,2024-10-24,16,162,411,2,74.64,0.05,141.82
13386,2025-04-11,15,91,581,5,364.43,0.1,1639.94
13387,2023-07-16,1,23,55,3,325.25,0.15,829.39
13388,2024-10-04,4,87,589,2,286.74,0.15,487.46
13389,2023-10-20,3,90,151,5,404.45,0.05,1921.14
13390,2024-02-24,9,53,717,2,448.48,0.05,852.11
13391,2024-02-11,12,45,85,1,93.87,0.1,84.48
13392,2025-02-08,11,180,845,2,147.19,0.05,279.66
13393,2024-10-15,16,19,20,2,382.41,0.1,688.34
13394,2024-10-04,11,60,58,3,487.04,0.05,1388.06
13395,2024-10-17,1,40,183,2,273.23,0.05,519.14
13396,2023-12-27,18,55,5,1,71.43,0.05,67.86
13397,2025-06-20,15,148,199,2,57.37,0,114.74
13398,2023-06-28,11,172,663,4,322.56,0.15,1096.7
13399,2023-10-06,18,188,769,1,351.08,0.05,333.53
13400,2023-12-14,8,106,173,2,448.21,0.15,761.96
13401,2025-04-29,8,47,594,5,156.65,0.15,665.76
13402,2025-02-14,11,1,328,5,137.79,0.05,654.5
13403,2025-04-19,10,180,348,4,147.19,0.15,500.45
13404,2024-09-10,17,74,670,1,99.16,0.1,89.24
13405,2024-01-29,20,99,920,2,145.92,0.15,248.06
13406,2024-01-19,5,180,801,5,147.19,0.1,662.36
13407,2024-06-03,6,40,918,2,273.23,0,546.46
13408,2024-02-23,18,83,920,2,203.91,0.15,346.65
13409,2025-04-06,1,119,790,4,324.08,0.05,1231.5
13410,2024-04-17,8,126,749,4,494.59,0.15,1681.61
13411,2024-09-05,9,192,100,1,465.39,0.15,395.58
13412,2024-01-17,20,155,900,3,412.28,0.05,1175.0
13413,2025-05-29,4,108,932,2,476.17,0.05,904.72
13414,2024-10-07,8,191,467,4,212.28,0.15,721.75
13415,2025-06-11,16,132,494,5,314.61,0.15,1337.09
13416,2024-07-14,1,46,874,2,116.68,0.05,221.69
13417,2023-09-02,13,19,17,3,382.41,0.05,1089.87
13418,2024-07-09,4,82,675,4,176.45,0,705.8
13419,2024-12-18,1,111,432,1,214.88,0.05,204.14
13420,2024-09-14,3,191,430,1,212.28,0,212.28
13421,2024-07-11,16,50,583,2,453.05,0.1,815.49
13422,2023-11-15,5,15,785,2,129.95,0.05,246.9
13423,2023-12-10,7,125,315,2,483.29,0,966.58
13424,2024-04-05,19,57,986,4,408.62,0.1,1471.03
13425,2025-02-04,14,125,514,2,483.29,0.05,918.25
13426,2025-03-16,2,75,27,5,391.39,0.1,1761.25
13427,2023-08-18,18,187,410,3,219.73,0.1,593.27
13428,2024-10-19,15,37,493,1,55.16,0.1,49.64
13429,2025-06-07,20,52,141,5,223.75,0.15,950.94
13430,2024-03-23,18,33,274,1,109.68,0.1,98.71
13431,2024-04-30,12,115,663,4,55.12,0,220.48
13432,2024-10-01,1,15,425,1,129.95,0.15,110.46
13433,2025-04-23,4,11,516,3,239.7,0.15,611.23
13434,2024-07-27,11,64,396,1,266.38,0.05,253.06
13435,2023-07-21,16,107,647,4,168.54,0.05,640.45
13436,2025-01-08,5,81,948,3,309.89,0,929.67
13437,2024-05-25,17,94,318,3,49.48,0.15,126.17
13438,2025-02-10,2,17,832,2,356.31,0,712.62
13439,2024-10-29,19,175,925,4,67.51,0.05,256.54
13440,2025-01-01,13,168,834,3,118.03,0,354.09
13441,2023-06-25,14,125,735,3,483.29,0.15,1232.39
13442,2024-11-12,20,31,413,2,438.85,0,877.7
13443,2024-05-14,12,81,997,1,309.89,0.05,294.4
13444,2025-01-16,14,126,133,2,494.59,0.15,840.8
13445,2024-04-22,1,110,589,1,56.18,0.15,47.75
13446,2024-03-28,8,161,2,1,22.42,0.1,20.18
13447,2024-02-09,20,27,488,3,330.89,0.05,943.04
13448,2023-10-25,4,31,176,1,438.85,0.05,416.91
13449,2023-12-05,20,144,133,2,275.3,0.15,468.01
13450,2024-10-27,13,25,751,4,185.61,0,742.44
13451,2024-05-08,16,37,900,4,55.16,0.15,187.54
13452,2024-12-10,6,73,628,1,494.92,0,494.92
13453,2024-08-11,13,24,864,4,62.2,0.05,236.36
13454,2025-03-06,4,157,307,4,117.17,0.1,421.81
13455,2024-03-21,18,139,311,1,243.05,0.1,218.75
13456,2023-07-05,18,23,965,4,325.25,0.05,1235.95
13457,2025-06-08,20,134,300,1,249.91,0.15,212.42
13458,2024-05-12,18,198,849,4,490.63,0.1,1766.27
13459,2023-08-27,5,116,801,4,410.1,0,1640.4
13460,2024-06-28,5,83,129,3,203.91,0.1,550.56
13461,2023-10-19,18,58,142,4,356.71,0,1426.84
13462,2025-06-04,8,174,793,1,18.78,0.1,16.9
13463,2023-11-30,11,118,116,1,155.02,0,155.02
13464,2024-05-19,18,175,429,3,67.51,0,202.53
13465,2025-03-07,16,64,236,3,266.38,0,799.14
13466,2025-01-30,9,97,88,4,173.52,0,694.08
13467,2024-04-11,7,21,784,1,388.26,0.05,368.85
13468,2024-01-11,11,58,226,3,356.71,0,1070.13
13469,2023-10-30,3,65,164,4,445.56,0.1,1604.02
13470,2023-10-03,4,10,539,2,196.75,0.1,354.15
13471,2025-01-06,1,171,431,4,328.0,0,1312.0
13472,2023-08-02,10,71,577,3,353.51,0,1060.53
13473,2023-12-06,8,121,810,1,166.94,0,166.94
13474,2024-10-12,12,90,107,5,404.45,0,2022.25
13475,2024-02-08,3,1,966,1,137.79,0.15,117.12
13476,2024-06-08,19,129,711,5,356.99,0.1,1606.46
13477,2024-02-13,19,87,901,3,286.74,0.15,731.19
13478,2025-02-13,19,9,42,3,200.4,0.1,541.08
13479,2024-05-20,14,9,256,1,200.4,0.05,190.38
13480,2025-01-10,3,165,16,5,17.55,0.1,78.98
13481,2024-06-20,3,108,9,3,476.17,0.15,1214.23
13482,2023-10-16,15,7,209,2,93.61,0.15,159.14
13483,2023-12-25,15,162,439,2,74.64,0.05,141.82
13484,2023-11-02,10,137,109,4,215.97,0.1,777.49
13485,2024-05-20,2,72,774,3,388.57,0,1165.71
13486,2024-06-05,2,58,492,2,356.71,0.05,677.75
13487,2024-07-25,1,192,392,2,465.39,0.1,837.7
13488,2023-09-12,10,149,282,1,320.59,0.15,272.5
13489,2023-09-11,20,89,621,2,423.61,0.05,804.86
13490,2025-03-30,16,180,862,4,147.19,0,588.76
13491,2025-03-09,5,66,90,5,49.8,0,249.0
13492,2024-09-25,16,45,397,5,93.87,0.15,398.95
13493,2025-05-30,8,182,554,2,267.5,0.15,454.75
13494,2024-04-07,10,155,639,3,412.28,0.1,1113.16
13495,2025-03-19,6,75,817,4,391.39,0,1565.56
13496,2024-12-31,15,21,129,3,388.26,0.1,1048.3
13497,2024-07-03,7,88,843,3,221.75,0.15,565.46
13498,2025-05-21,20,40,676,5,273.23,0.15,1161.23
13499,2025-04-05,8,115,904,3,55.12,0.15,140.56
13500,2024-04-17,12,128,390,5,232.73,0.1,1047.28
13501,2024-09-08,5,197,489,1,192.67,0.1,173.4
13502,2025-01-02,5,109,775,5,38.36,0.1,172.62
13503,2023-12-31,13,134,25,3,249.91,0.15,637.27
13504,2024-05-06,12,34,465,5,86.5,0.15,367.62
13505,2023-08-04,13,77,847,3,373.36,0.05,1064.08
13506,2024-01-03,7,178,81,4,400.14,0.1,1440.5
13507,2025-01-30,13,101,873,1,29.55,0.1,26.6
13508,2024-08-18,5,49,198,5,52.9,0.1,238.05
13509,2025-01-26,7,38,402,3,368.65,0.15,940.06
13510,2023-07-01,12,197,922,5,192.67,0.1,867.01
13511,2024-04-02,8,160,706,1,288.5,0.05,274.07
13512,2024-03-27,9,113,798,5,194.47,0,972.35
13513,2024-03-28,7,11,270,1,239.7,0.15,203.74
13514,2025-03-31,1,188,365,2,351.08,0,702.16
13515,2023-10-25,4,98,77,3,391.58,0,1174.74
13516,2024-07-05,18,145,172,1,289.36,0.15,245.96
13517,2023-11-10,1,117,470,2,468.93,0.15,797.18
13518,2023-09-05,8,41,352,1,25.89,0,25.89
13519,2024-06-08,13,200,869,5,206.58,0.15,877.97
13520,2024-07-28,1,20,830,4,462.35,0.05,1756.93
13521,2025-02-08,10,88,351,3,221.75,0,665.25
13522,2023-10-10,18,133,153,1,144.29,0.15,122.65
13523,2023-07-01,17,85,617,2,124.6,0.15,211.82
13524,2025-01-04,18,197,927,4,192.67,0,770.68
13525,2024-12-16,13,128,592,1,232.73,0,232.73
13526,2025-05-18,16,59,16,1,297.46,0.1,267.71
13527,2024-02-26,5,40,686,3,273.23,0.1,737.72
13528,2024-02-21,8,155,729,2,412.28,0.05,783.33
13529,2023-09-06,15,96,431,5,108.38,0.15,460.61
13530,2024-01-13,9,146,785,2,309.57,0.15,526.27
13531,2023-08-01,3,164,137,2,195.94,0.1,352.69
13532,2024-11-05,12,97,42,5,173.52,0.15,737.46
13533,2023-08-31,11,31,314,3,438.85,0.1,1184.9
13534,2024-07-29,19,80,652,3,403.71,0.1,1090.02
13535,2023-07-15,10,9,76,2,200.4,0.15,340.68
13536,2023-11-10,8,6,331,4,109.65,0.15,372.81
13537,2023-08-03,17,31,657,5,438.85,0.15,1865.11
13538,2025-05-09,9,78,450,2,138.76,0.05,263.64
13539,2025-06-18,14,68,404,4,485.01,0.05,1843.04
13540,2025-01-27,2,144,857,2,275.3,0,550.6
13541,2024-03-06,2,90,415,4,404.45,0.05,1536.91
13542,2024-12-25,14,108,843,5,476.17,0.15,2023.72
13543,2024-08-27,11,8,703,3,204.5,0,613.5
13544,2024-11-02,20,123,920,2,189.74,0.15,322.56
13545,2024-09-09,12,190,112,2,311.88,0.05,592.57
13546,2024-03-26,13,128,710,3,232.73,0,698.19
13547,2024-11-03,16,55,415,2,71.43,0,142.86
13548,2024-06-13,14,79,844,3,118.16,0.1,319.03
13549,2023-10-18,10,114,972,5,163.26,0.15,693.85
13550,2023-07-30,16,10,313,4,196.75,0,787.0
13551,2024-04-08,11,92,170,2,184.75,0.05,351.02
13552,2023-12-30,9,58,314,4,356.71,0.1,1284.16
13553,2024-07-12,17,198,773,1,490.63,0.1,441.57
13554,2024-08-19,18,17,75,3,356.31,0.1,962.04
13555,2024-06-14,20,188,794,3,351.08,0.05,1000.58
13556,2025-03-15,12,140,148,5,105.09,0,525.45
13557,2024-05-03,14,33,693,4,109.68,0.15,372.91
13558,2024-08-15,17,6,675,2,109.65,0.1,197.37
13559,2024-06-23,11,99,469,2,145.92,0.1,262.66
13560,2024-11-21,11,32,980,4,129.73,0.1,467.03
13561,2025-05-22,16,135,628,4,197.11,0.1,709.6
13562,2025-02-15,8,19,8,3,382.41,0,1147.23
13563,2023-08-10,8,68,553,1,485.01,0,485.01
13564,2025-02-27,18,79,919,1,118.16,0.05,112.25
13565,2025-03-17,3,59,929,5,297.46,0,1487.3
13566,2024-08-11,14,125,209,4,483.29,0.15,1643.19
13567,2025-02-01,2,32,183,3,129.73,0.15,330.81
13568,2023-09-16,17,73,963,4,494.92,0.05,1880.7
13569,2024-10-02,13,138,495,2,122.8,0.1,221.04
13570,2024-12-22,14,67,971,2,188.62,0.1,339.52
13571,2025-01-10,3,158,584,1,64.52,0.1,58.07
13572,2023-11-12,4,16,178,2,95.49,0.15,162.33
13573,2025-02-16,13,104,564,4,141.26,0.15,480.28
13574,2024-05-21,1,102,199,5,159.28,0.05,756.58
13575,2025-04-11,4,109,197,1,38.36,0.15,32.61
13576,2025-03-28,18,29,141,3,81.66,0.05,232.73
13577,2024-04-20,12,40,710,2,273.23,0.1,491.81
13578,2023-07-10,9,131,103,1,333.81,0,333.81
13579,2025-01-17,10,125,850,1,483.29,0.05,459.13
13580,2024-04-10,12,48,95,4,200.89,0.1,723.2
13581,2024-07-17,9,20,482,4,462.35,0.15,1571.99
13582,2024-04-27,1,36,335,5,470.68,0.05,2235.73
13583,2024-06-13,15,127,316,5,53.32,0.15,226.61
13584,2025-02-16,2,190,702,4,311.88,0.1,1122.77
13585,2025-02-03,1,88,608,4,221.75,0,887.0
13586,2023-07-30,10,4,446,1,323.22,0.1,290.9
13587,2024-12-15,8,146,187,1,309.57,0.1,278.61
13588,2023-10-17,3,124,353,1,285.76,0.1,257.18
13589,2024-03-21,6,98,735,4,391.58,0.15,1331.37
13590,2024-11-26,7,137,585,1,215.97,0,215.97
13591,2024-04-20,12,73,556,4,494.92,0,1979.68
13592,2023-10-08,20,6,874,4,109.65,0.1,394.74
13593,2024-03-15,13,153,509,2,178.79,0,357.58
13594,2023-08-15,1,113,823,2,194.47,0.15,330.6
13595,2024-03-19,20,132,468,5,314.61,0.15,1337.09
13596,2023-12-05,19,63,36,5,146.87,0.05,697.63
13597,2024-10-17,1,64,496,2,266.38,0.05,506.12
13598,2024-02-24,7,136,588,4,19.05,0.1,68.58
13599,2024-10-22,15,195,459,1,138.8,0.05,131.86
13600,2024-07-15,17,172,505,2,322.56,0.05,612.86
13601,2023-10-01,10,98,44,3,391.58,0.05,1116.0
13602,2023-08-23,16,100,196,5,231.03,0.15,981.88
13603,2023-10-08,12,84,586,2,178.66,0.1,321.59
13604,2023-11-17,6,178,156,4,400.14,0,1600.56
13605,2025-02-15,12,82,711,5,176.45,0.15,749.91
13606,2024-08-25,13,60,774,3,487.04,0.1,1315.01
13607,2024-03-20,1,129,84,2,356.99,0.05,678.28
13608,2024-05-24,5,26,542,1,250.72,0.15,213.11
13609,2024-11-20,10,143,341,2,12.41,0.15,21.1
13610,2024-10-04,3,184,26,3,116.37,0.1,314.2
13611,2025-02-08,1,159,331,3,290.17,0,870.51
13612,2024-05-31,13,129,192,4,356.99,0.15,1213.77
13613,2024-10-11,9,151,846,3,299.38,0.1,808.33
13614,2023-11-14,10,36,186,5,470.68,0.1,2118.06
13615,2025-02-24,5,158,542,1,64.52,0,64.52
13616,2024-05-16,4,70,304,1,45.21,0,45.21
13617,2023-09-01,11,138,78,3,122.8,0.05,349.98
13618,2024-03-14,19,8,744,3,204.5,0,613.5
13619,2023-10-17,5,105,24,2,361.73,0.15,614.94
13620,2024-12-26,15,69,865,4,473.18,0,1892.72
13621,2025-03-15,6,153,420,5,178.79,0.1,804.55
13622,2024-05-09,7,20,240,5,462.35,0.1,2080.58
13623,2025-01-03,8,143,296,1,12.41,0.15,10.55
13624,2024-08-10,19,49,981,4,52.9,0,211.6
13625,2025-06-22,12,63,184,2,146.87,0.05,279.05
13626,2023-10-24,20,70,795,2,45.21,0,90.42
13627,2024-10-16,3,84,29,4,178.66,0,714.64
13628,2024-02-16,9,133,678,3,144.29,0.1,389.58
13629,2024-02-13,19,25,23,4,185.61,0.05,705.32
13630,2024-05-30,17,124,342,4,285.76,0.15,971.58
13631,2025-01-18,3,152,399,2,212.66,0.05,404.05
13632,2025-01-08,19,135,318,5,197.11,0,985.55
13633,2024-03-13,3,88,787,4,221.75,0.05,842.65
13634,2023-09-26,6,27,31,1,330.89,0.15,281.26
13635,2024-06-14,5,116,781,5,410.1,0.15,1742.92
13636,2024-01-11,19,78,98,3,138.76,0.05,395.47
13637,2025-02-26,6,100,225,5,231.03,0.05,1097.39
13638,2023-07-07,2,152,688,3,212.66,0.1,574.18
13639,2023-07-03,18,143,548,1,12.41,0.15,10.55
13640,2024-09-16,3,157,834,3,117.17,0.15,298.78
13641,2024-02-26,12,13,69,4,171.52,0.15,583.17
13642,2025-03-13,12,181,32,3,134.38,0,403.14
13643,2025-02-15,13,157,404,2,117.17,0.05,222.62
13644,2024-05-04,5,80,372,2,403.71,0,807.42
13645,2024-02-11,8,3,185,3,214.79,0.05,612.15
13646,2024-06-18,9,169,97,3,487.7,0.05,1389.94
13647,2024-04-08,16,146,993,2,309.57,0,619.14
13648,2025-03-30,1,81,337,1,309.89,0,309.89
13649,2023-11-29,1,41,830,1,25.89,0.15,22.01
13650,2023-07-08,15,43,76,2,400.64,0.05,761.22
13651,2025-04-27,13,195,233,1,138.8,0.1,124.92
13652,2024-06-26,9,134,98,5,249.91,0.1,1124.6
13653,2025-05-14,9,38,37,5,368.65,0.05,1751.09
13654,2024-07-04,7,120,485,2,85.14,0.1,153.25
13655,2023-07-09,14,14,497,5,276.66,0.1,1244.97
13656,2024-09-04,1,181,382,4,134.38,0.15,456.89
13657,2024-03-27,4,8,753,4,204.5,0.05,777.1
13658,2023-06-27,18,116,318,3,410.1,0.05,1168.79
13659,2023-09-15,6,109,419,3,38.36,0.05,109.33
13660,2024-01-27,3,178,152,1,400.14,0.1,360.13
13661,2024-01-14,10,137,184,2,215.97,0.15,367.15
13662,2023-08-13,13,162,300,3,74.64,0,223.92
13663,2025-06-14,19,99,600,1,145.92,0.1,131.33
13664,2024-11-03,8,115,165,1,55.12,0.1,49.61
